,img_ids,sim,random_sims,img_random_sims,objects
1045,3102.jpg,"[0.6741530895233154, 0.324104368686676]","[0.7641580104827881, 0.21335303783416748]",True,"['hair', 'hair', 'man', 'woman', 'man', 'shirt', 'woman']"
1046,869.jpg,"[0.5579595565795898, 0.46067389845848083]","[0.7794582843780518, 0.2527898848056793]",True,"['oven', 'oven', 'oven', 'window', 'bird', 'oven', 'oven']"
1047,4018.jpg,"[0.7081235647201538, 0.3405587673187256]","[0.6891283392906189, 0.29897502064704895]",True,"['hair', 'hair', 'hair', 'hair', 'hair', 'eyes', 'hair', 'chair', 'woman', 'face', 'hair', 'eye', 'face', 'hair', 'woman', 'chair', 'eye', 'woman']"
1048,6724.jpg,"[0.3929702937602997, 0.6180606484413147]","[0.3929702937602997, 0.6180606484413147]",False,"['hair', 'hair', 'hair', 'girl', 'girl', 'girl', 'hair', 'grass', 'girl', 'woman', 'girl', 'hair']"
1049,4180.jpg,"[0.8274886012077332, 0.18490822613239288]","[0.8274886012077332, 0.18490822613239288]",False,"['wheel', 'window', 'car', 'car', 'wheel', 'building']"
1050,2225.jpg,"[0.8605114221572876, 0.11130990087985992]","[0.8729902505874634, 0.16320538520812988]",True,['eye']
1051,1102.jpg,"[0.8390653729438782, 0.22527191042900085]","[0.8505839705467224, 0.1267424374818802]",True,['border']
1052,6596.jpg,"[0.7099984884262085, 0.33005279302597046]","[0.7891708016395569, 0.2002560794353485]",True,"['man', 'man', 'hat', 'man', 'tie', 'man', 'woman']"
1053,8489.jpg,"[0.9761056303977966, 0.021435311064124107]","[0.7301262021064758, 0.3238846957683563]",True,"['face', 'face', 'face', 'face', 'face', 'face', 'face']"
1054,13366.jpg,"[0.8424318432807922, 0.1647672802209854]","[0.8424318432807922, 0.1647672802209854]",False,"['window', 'window', 'window']"
1055,13201.jpg,"[0.4321803152561188, 0.6380813717842102]","[0.4321803152561188, 0.6380813717842102]",False,[]
1056,5258.jpg,"[0.5503312945365906, 0.4313288629055023]","[0.6429286599159241, 0.4085339903831482]",True,['face']
1057,4120.jpg,"[0.7181722521781921, 0.3349844217300415]","[0.5789642333984375, 0.43021953105926514]",True,"['face', 'television,tv', 'television,tv', 'television,tv', 'face', 'face']"
1058,7507.jpg,"[0.6885435581207275, 0.3548353314399719]","[0.6885435581207275, 0.3548353314399719]",False,"['window', 'window', 'border', 'window']"
1059,8875.jpg,"[0.793523907661438, 0.25606417655944824]","[0.793523907661438, 0.25606417655944824]",False,['man']
1060,910.jpg,"[0.5840492844581604, 0.4394627809524536]","[0.7428862452507019, 0.2612084746360779]",True,"['eye', 'eye', 'eye', 'head', 'man', 'man', 'mouth', 'man']"
1061,4235.jpg,"[0.7458924651145935, 0.253486305475235]","[0.6840187907218933, 0.36395859718322754]",True,"['man', 'man', 'man', 'man', 'building', 'toilet', 'man']"
1062,9746.jpg,"[0.9128125905990601, 0.08728502690792084]","[0.8388388156890869, 0.14144685864448547]",True,['door']
1063,4976.jpg,"[0.820363461971283, 0.17020662128925323]","[0.8299129009246826, 0.16662782430648804]",True,"['building', 'man', 'sidewalk,side walk', 'man']"
1064,6010.jpg,"[0.6704612970352173, 0.4053570032119751]","[0.7870001196861267, 0.2053670883178711]",True,"['hair', 'woman', 'window']"
1065,8077.jpg,"[0.8252204656600952, 0.15929217636585236]","[0.8087382912635803, 0.2511013448238373]",True,"['mouth', 'man', 'window', 'window', 'window']"
1066,2375.jpg,"[0.7324914932250977, 0.27868905663490295]","[0.5702425837516785, 0.38224875926971436]",True,"['man', 'eyes', 'man', 'shirt', 'man', 'man', 'person']"
1067,6644.jpg,"[0.6524697542190552, 0.3057311177253723]","[0.7762473225593567, 0.22635364532470703]",True,['wall']
1068,764.jpg,"[0.6746399402618408, 0.3239977955818176]","[0.5985971689224243, 0.4457484483718872]",True,"['hair', 'ball', 'hair', 'ball', 'hair']"
1069,6569.jpg,"[0.7483149170875549, 0.31091010570526123]","[0.7682368755340576, 0.24353455007076263]",True,"['eye', 'man', 'window', 'television,tv']"
1070,808.jpg,"[0.7361642718315125, 0.24640442430973053]","[0.7361642718315125, 0.24640442430973053]",False,[]
1071,7559.jpg,"[0.6279662251472473, 0.44455400109291077]","[0.6279662251472473, 0.44455400109291077]",False,"['wall', 'hair', 'hair']"
1072,7138.jpg,"[0.6716499328613281, 0.3270290493965149]","[0.9315605759620667, 0.10642767697572708]",True,"['oven', 'oven', 'oven', 'oven', 'oven', 'oven']"
1073,2491.jpg,"[0.9313938617706299, 0.09539541602134705]","[0.6784331202507019, 0.3158237934112549]",True,"['hair', 'man', 'man', 'man', 'man', 'man', 'man', 'hair', 'skirt', 'girl', 'head']"
1074,8610.jpg,"[0.617173969745636, 0.37806057929992676]","[0.617173969745636, 0.37806057929992676]",False,"['eyes', 'eye', 'face', 'television,tv', 'tie', 'hair', 'hair']"
1075,4746.jpg,"[0.9151286482810974, 0.08803246915340424]","[0.9151286482810974, 0.08803246915340424]",False,"['hair', 'wall', 'man', 'wall', 'head']"
1076,8367.jpg,"[0.8813379406929016, 0.13531525433063507]","[0.8813379406929016, 0.13531525433063507]",False,[]
1077,8364.jpg,"[0.3713796138763428, 0.6107081770896912]","[0.3713796138763428, 0.6107081770896912]",False,"['ear', 'ear', 'ear', 'nose', 'tongue', 'eye', 'dog', 'eye', 'eye', 'eyes', 'nose', 'eyes', 'dog', 'cat', 'dogs', 'ear', 'tongue', 'eyes', 'eyes', 'mouth', 'dog', 'dog', 'dog']"
1078,355.jpg,"[0.8221188187599182, 0.1923007369041443]","[0.8221188187599182, 0.1923007369041443]",False,"['eyes', 'face', 'eye', 'eye', 'eye']"
1079,1878.jpg,"[0.8546959161758423, 0.15845024585723877]","[0.8546959161758423, 0.15845024585723877]",False,[]
1080,10861.jpg,"[0.9222370386123657, 0.08333708345890045]","[0.8368121981620789, 0.1936090737581253]",True,"['sofa', 'girl', 'sofa']"
1081,9235.jpg,"[0.7726565003395081, 0.2594431936740875]","[0.8684765696525574, 0.15882045030593872]",True,"['face', 'pillow']"
1082,1210.jpg,"[0.7246620059013367, 0.27697843313217163]","[0.8685784935951233, 0.1423998922109604]",True,"['face', 'man', 'man', 'glass', 'man', 'man', 'man', 'man', 'eyes', 'man', 'shirt', 'glass', 'head', 'glass', 'table']"
1083,5817.jpg,"[0.8240100145339966, 0.20761804282665253]","[0.8268906474113464, 0.17747287452220917]",True,['building']
1084,1054.jpg,"[0.6380482316017151, 0.3177606761455536]","[0.7080954909324646, 0.3074451684951782]",True,"['sky', 'sky']"
1085,1773.jpg,"[0.8598507046699524, 0.1738339364528656]","[0.795479953289032, 0.17644307017326355]",True,"['bird', 'ear', 'bird', 'bird', 'head', 'head', 'bird']"
1086,5697.jpg,"[0.5736343860626221, 0.4369376301765442]","[0.6190173625946045, 0.3721955716609955]",True,"['dog', 'dog', 'dog', 'dog', 'dog', 'window', 'dog', 'car', 'hair', 'dog', 'car', 'car', 'dog', 'car', 'dog', 'dog', 'dog', 'car', 'dog']"
1087,4365.jpg,"[0.5350086688995361, 0.4656216502189636]","[0.6760252714157104, 0.31011414527893066]",True,"['hair', 'hair', 'bookshelf', 'window', 'computer', 'hair', 'girl', 'window', 'computer', 'hair']"
1088,2264.jpg,"[0.8263365030288696, 0.2023720145225525]","[0.7222045063972473, 0.3021312952041626]",True,"['dog', 'dog', 'dog', 'dog', 'eye', 'eyes', 'dog', 'dog', 'dog', 'eyes', 'dog', 'dog', 'dog', 'mouth', 'dog']"
1089,11023.jpg,"[0.44812142848968506, 0.5552859306335449]","[0.8112411499023438, 0.2181391716003418]",True,"['ear', 'face', 'face', 'mouth', 'man']"
1090,6314.jpg,"[0.8566610813140869, 0.17210431396961212]","[0.8566610813140869, 0.17210431396961212]",False,[]
1091,969.jpg,"[0.6727472543716431, 0.3022969365119934]","[0.6727472543716431, 0.3022969365119934]",False,"['hair', 'man', 'man', 'man', 'eyes', 'face', 'eye', 'curtain', 'building']"
1092,3806.jpg,"[0.7800896167755127, 0.250959187746048]","[0.8462148308753967, 0.17680130898952484]",True,"['face', 'face', 'man', 'face', 'man', 'man', 'window', 'man', 'shirt', 'man']"
1093,4783.jpg,"[0.7181679606437683, 0.2995157837867737]","[0.5373207330703735, 0.47097867727279663]",True,"['hair', 'hair', 'woman', 'woman', 'woman', 'hair', 'glasses', 'glasses', 'woman', 'glasses', 'woman', 'glasses']"
1094,2093.jpg,"[0.6422775387763977, 0.39835628867149353]","[0.6422775387763977, 0.39835628867149353]",False,"['woman', 'jacket', 'tree', 'hair', 'woman', 'jacket', 'head', 'hair']"
1095,6713.jpg,"[0.778805136680603, 0.21072840690612793]","[0.778805136680603, 0.21072840690612793]",False,[]
1096,4747.jpg,"[0.8391404151916504, 0.15521439909934998]","[0.8757140040397644, 0.15830877423286438]",True,"['building', 'building']"
1097,9635.jpg,"[0.7576587200164795, 0.30216819047927856]","[0.5015332698822021, 0.49677979946136475]",True,"['bird', 'picture', 'picture', 'picture', 'picture', 'picture', 'face']"
1098,2404.jpg,"[0.3190264403820038, 0.6827167868614197]","[0.6931137442588806, 0.29097288846969604]",True,"['hair', 'nose', 'face', 'eyes', 'hair', 'hand', 'eye', 'eye', 'eyes', 'hand', 'border', 'hair', 'hand', 'eyes', 'hand', 'hand', 'hair', 'mouth']"
1099,11293.jpg,"[0.5913438200950623, 0.39571869373321533]","[0.9125937223434448, 0.08181147277355194]",True,"['table', 'table', 'door', 'table', 'window', 'vase', 'window', 'vase', 'window', 'door', 'flowers', 'table', 'wall', 'light', 'wall', 'door', 'vase', 'floor', 'wall', 'flowers', 'floor']"
1100,9974.jpg,"[0.6520779132843018, 0.42163005471229553]","[0.6520779132843018, 0.42163005471229553]",False,['window']
1101,5899.jpg,"[0.7199729681015015, 0.29372692108154297]","[0.7199729681015015, 0.29372692108154297]",False,['remote']
1102,7716.jpg,"[0.7104322910308838, 0.3029247224330902]","[0.7104322910308838, 0.3029247224330902]",False,[]
1103,1420.jpg,"[0.7728649377822876, 0.2188708484172821]","[0.7728649377822876, 0.2188708484172821]",False,"['hair', 'hair', 'hair', 'woman', 'woman', 'hair', 'woman', 'tank top']"
1104,566.jpg,"[0.8697248101234436, 0.14982792735099792]","[0.9725950360298157, 0.03218403831124306]",True,"['bird', 'face', 'bird']"
1105,2987.jpg,"[0.3206162452697754, 0.6853086948394775]","[0.8274728655815125, 0.20190060138702393]",True,"['dog', 'dog', 'car', 'speaker', 'nose', 'dog', 'face', 'dog', 'nose', 'car']"
1106,2893.jpg,"[0.8564184308052063, 0.14606542885303497]","[0.8564184308052063, 0.14606542885303497]",False,"['dog', 'man']"
1107,8605.jpg,"[0.7932975888252258, 0.1966441124677658]","[0.7932975888252258, 0.1966441124677658]",False,"['nose', 'hand', 'ear', 'eye', 'eye', 'face', 'nose', 'face', 'eye', 'mouth', 'mouth', 'head']"
1108,10331.jpg,"[0.8070400953292847, 0.23443283140659332]","[0.8070400953292847, 0.23443283140659332]",False,"['hand', 'woman']"
1109,11077.jpg,"[0.8275341987609863, 0.19799451529979706]","[0.8275341987609863, 0.19799451529979706]",False,['statue']
1110,784.jpg,"[0.7668890357017517, 0.230940043926239]","[0.7668890357017517, 0.230940043926239]",False,"['eyes', 'face', 'shirt', 'man', 'shirt']"
1111,9533.jpg,"[0.7071505784988403, 0.24681636691093445]","[0.7071505784988403, 0.24681636691093445]",False,"['jeans', 'jeans', 'table', 'pole', 'table']"
1112,917.jpg,"[0.9892055988311768, 0.009684868156909943]","[0.6944665908813477, 0.3176341950893402]",True,"['dog', 'window', 'dog', 'ear', 'dog', 'window', 'dog', 'window', 'dog', 'window', 'table', 'window', 'window', 'mouth']"
1113,7788.jpg,"[0.6535278558731079, 0.3496569097042084]","[0.9652625918388367, 0.030863141641020775]",True,"['head', 'eye', 'head']"
1114,1559.jpg,"[0.7346373796463013, 0.2763310670852661]","[0.7614315152168274, 0.28670045733451843]",True,['jeans']
1115,5094.jpg,"[0.806268036365509, 0.24940770864486694]","[0.7691622376441956, 0.2620375156402588]",True,[]
1116,293.jpg,"[0.8701774477958679, 0.15560917556285858]","[0.8701774477958679, 0.15560917556285858]",False,"['building', 'head', 'stripe', 'sky', 'stripe', 'building']"
1117,10282.jpg,"[0.917066216468811, 0.11790727078914642]","[0.917066216468811, 0.11790727078914642]",False,"['pillow', 'hair', 'girl', 'girl', 'girl', 'jeans']"
1118,13351.jpg,"[0.6559350490570068, 0.2938607633113861]","[0.6488651037216187, 0.35925182700157166]",True,"['head', 'dog', 'dog', 'picture']"
1119,4467.jpg,"[0.6568138003349304, 0.350659042596817]","[0.5816224217414856, 0.3395412862300873]",True,"['eyes', 'eyes', 'eye', 'face', 'mouth', 'face', 'head']"
1120,2131.jpg,"[0.669399082660675, 0.32284608483314514]","[0.669399082660675, 0.32284608483314514]",False,"['nose', 'ear', 'face', 'eye', 'television,tv', 'dog', 'teeth', 'head', 'leg', 'eye', 'button', 'mouth']"
1121,5067.jpg,"[0.7456676959991455, 0.3393603563308716]","[0.7456676959991455, 0.3393603563308716]",False,['statue']
1122,4977.jpg,"[0.7960980534553528, 0.18642525374889374]","[0.7960980534553528, 0.18642525374889374]",False,"['dog', 'dog', 'face']"
1123,1579.jpg,"[0.870417058467865, 0.12196959555149078]","[0.870417058467865, 0.12196959555149078]",False,"['grass', 'grass', 'grass', 'grass', 'dog', 'cat']"
1124,3785.jpg,"[0.7994866967201233, 0.22734826803207397]","[0.7451362013816833, 0.3807925879955292]",True,"['wall', 'wall', 'wall']"
1125,6869.jpg,"[0.7821497917175293, 0.3021871745586395]","[0.8751316666603088, 0.12837781012058258]",True,"['man', 'head', 'jeans', 'man', 'man', 'mouth', 'man', 'jeans', 'head', 'jeans']"
1126,1049.jpg,"[0.6004877090454102, 0.45746085047721863]","[0.8967517614364624, 0.12315337359905243]",True,"['hair', 'suit', 'wall', 'man', 'man', 'wall']"
1127,3265.jpg,"[0.8959446549415588, 0.12978118658065796]","[0.7247020602226257, 0.30892372131347656]",True,"['hand', 'woman', 'window']"
1128,3607.jpg,"[0.7483333945274353, 0.25130340456962585]","[0.7483333945274353, 0.25130340456962585]",False,"['dog', 'dog', 'dog', 'dog', 'dog', 'dog', 'dog', 'dog', 'face', 'dog', 'dog', 'dog', 'dog', 'dog', 'dog', 'dog', 'dog', 'mouth', 'dog', 'teeth']"
1129,483.jpg,"[0.780820369720459, 0.2650866210460663]","[0.780820369720459, 0.2650866210460663]",False,"['man', 'man', 'head', 'man', 'man', 'window', 'shirt']"
1130,13021.jpg,"[0.8001536130905151, 0.20511488616466522]","[0.6391165256500244, 0.4341544508934021]",True,"['table', 'hair', 'chair', 'table', 'table']"
1131,1056.jpg,"[0.7444901466369629, 0.3205941319465637]","[0.7240280508995056, 0.2861512303352356]",True,"['table', 'mouth', 'hand', 'cat', 'table', 'face', 'woman', 'eye']"
1132,9944.jpg,"[0.3235687017440796, 0.697324812412262]","[0.3235687017440796, 0.697324812412262]",False,"['hair', 'woman', 'hair', 'woman', 'woman', 'woman', 'hair', 'woman', 'woman']"
1133,11170.jpg,"[0.7753760814666748, 0.2833368480205536]","[0.7753760814666748, 0.2833368480205536]",False,"['shirt', 'man', 'man', 'man', 'picture', 'hand']"
1134,149.jpg,"[0.8326109051704407, 0.18171529471874237]","[0.8326109051704407, 0.18171529471874237]",False,"['cat', 'cat', 'whiskers', 'building', 'cat', 'cat', 'cat', 'cat', 'bottle', 'cat', 'building', 'flowers']"
1135,2038.jpg,"[0.7738882899284363, 0.25073376297950745]","[0.7738882899284363, 0.25073376297950745]",False,"['eye', 'dog', 'dog', 'eye', 'dog', 'mouth', 'dog', 'eye', 'shoe']"
1136,1525.jpg,"[0.7362165451049805, 0.3285907208919525]","[0.7385687828063965, 0.3531479239463806]",True,"['eye', 'mouth']"
1137,7543.jpg,"[0.7908515334129333, 0.2703207731246948]","[0.821223795413971, 0.21398679912090302]",True,[]
1138,592.jpg,"[0.8911506533622742, 0.13520504534244537]","[0.8911506533622742, 0.13520504534244537]",False,"['truck', 'girl', 'tree', 'van', 'hair']"
1139,6548.jpg,"[0.7949575185775757, 0.20793473720550537]","[0.7949575185775757, 0.20793473720550537]",False,['design']
1140,8684.jpg,"[0.6732105016708374, 0.3540017902851105]","[0.6732105016708374, 0.3540017902851105]",False,"['building', 'building', 'window', 'building', 'building']"
1141,11389.jpg,"[0.5961897373199463, 0.40995919704437256]","[0.5961897373199463, 0.40995919704437256]",False,"['face', 'toaster', 'floor']"
1142,3234.jpg,"[0.8848580121994019, 0.1702439785003662]","[0.9403056502342224, 0.0625358521938324]",True,"['hair', 'woman', 'woman']"
1143,6180.jpg,"[0.8814811110496521, 0.12017514556646347]","[0.8038586974143982, 0.2662160396575928]",True,"['man', 'face']"
1144,5144.jpg,"[0.7260299324989319, 0.28662899136543274]","[0.7260299324989319, 0.28662899136543274]",False,"['ear', 'shirt', 'face', 'tie', 'man', 'man', 'man', 'man', 'window', 'tie', 'head']"
1145,3220.jpg,"[0.9235535264015198, 0.07762309908866882]","[0.9235535264015198, 0.07762309908866882]",False,"['dog', 'dog', 'dog', 'dog', 'man', 'dog', 'man', 'head', 'eye', 'shirt', 'face', 'man', 'eyes']"
1146,9821.jpg,"[0.82977294921875, 0.18958653509616852]","[0.8349171280860901, 0.19128091633319855]",True,"['hair', 'hair', 'woman', 'hair', 'woman', 'woman', 'woman']"
1147,8688.jpg,"[0.9251701235771179, 0.09361233562231064]","[0.9564427137374878, 0.04643575847148895]",True,['dog']
1148,13195.jpg,"[0.6351974010467529, 0.3672718107700348]","[0.7101255655288696, 0.30168527364730835]",True,[]
1149,651.jpg,"[0.7535741925239563, 0.25710171461105347]","[0.7247816324234009, 0.2766474783420563]",True,"['bowl', 'bowl', 'face', 'bowl', 'floor']"
1150,9056.jpg,"[0.9140962362289429, 0.10117550939321518]","[0.9140962362289429, 0.10117550939321518]",False,"['hair', 'face', 'man', 'man', 'man', 'head']"
1151,1191.jpg,"[0.5901464223861694, 0.43024495244026184]","[0.5901464223861694, 0.43024495244026184]",False,"['man', 'man', 'man', 'man', 'man', 'shirt', 'television,tv']"
1152,1899.jpg,"[0.7577321529388428, 0.2367078959941864]","[0.7577321529388428, 0.2367078959941864]",False,"['boat', 'person']"
1153,3555.jpg,"[0.7555738687515259, 0.25569605827331543]","[0.7555738687515259, 0.25569605827331543]",False,"['man', 'hat', 'hat', 'man', 'man', 'man', 'man', 'man', 'shirt', 'man', 'man']"
1154,202.jpg,"[0.7525284290313721, 0.271281898021698]","[0.747341513633728, 0.24971675872802734]",True,[]
1155,82.jpg,"[0.776962161064148, 0.2565287947654724]","[0.7634105682373047, 0.2934311032295227]",True,"['bird', 'bird', 'window', 'window']"
1156,11294.jpg,"[0.8159380555152893, 0.19625554978847504]","[0.8555611968040466, 0.20344193279743195]",True,"['tongue', 'dog', 'dog', 'dog', 'dog', 'eye', 'nose', 'eye', 'eyes', 'shirt']"
1157,1416.jpg,"[0.877859890460968, 0.16686061024665833]","[0.7197558283805847, 0.30665549635887146]",True,"['eyes', 'face', 'ear', 'eye', 'man', 'hair', 'face', 'man', 'man', 'chin', 'man', 'tie', 'suit', 'hair']"
1158,2247.jpg,"[0.8938415050506592, 0.11156712472438812]","[0.9150977730751038, 0.07987122237682343]",True,"['tracks', 'tracks', 'speaker']"
1159,9344.jpg,"[0.4315292239189148, 0.5349994897842407]","[0.8611244559288025, 0.14326201379299164]",True,[]
1160,2839.jpg,"[0.7484455108642578, 0.2699184715747833]","[0.7484455108642578, 0.2699184715747833]",False,[]
1161,8613.jpg,"[0.7107675075531006, 0.3146994709968567]","[0.7107675075531006, 0.3146994709968567]",False,"['door', 'door', 'door', 'face', 'window', 'door', 'floor']"
1162,7226.jpg,"[0.8885579109191895, 0.11815911531448364]","[0.8885579109191895, 0.11815911531448364]",False,"['car', 'car', 'car']"
1163,7663.jpg,"[0.894530177116394, 0.10838961601257324]","[0.894530177116394, 0.10838961601257324]",False,"['eyes', 'wall']"
1164,99.jpg,"[0.7218658328056335, 0.3435426652431488]","[0.8309990763664246, 0.14927475154399872]",True,"['hair', 'hair', 'hair', 'woman']"
1165,3594.jpg,"[0.9613986611366272, 0.02968239225447178]","[0.8397899270057678, 0.23261678218841553]",True,"['toy', 'nose', 'tree', 'tree', 'eye', 'sky', 'sky', 'tree', 'toy', 'tree']"
1166,9544.jpg,"[0.651527464389801, 0.37798991799354553]","[0.5858386754989624, 0.43685293197631836]",True,"['window', 'people', 'eye', 'eye', 'hair', 'eyes', 'window', 'screen', 'woman', 'window']"
1167,1372.jpg,"[0.629771888256073, 0.38914012908935547]","[0.8928705453872681, 0.11903338134288788]",True,"['hair', 'pillow', 'woman', 'sky', 'pillow', 'arm', 'man']"
1168,13213.jpg,"[0.7398342490196228, 0.3027118444442749]","[0.7398342490196228, 0.3027118444442749]",False,[]
1169,8910.jpg,"[0.7309589982032776, 0.29319414496421814]","[0.7309589982032776, 0.29319414496421814]",False,"['statue', 'woman', 'statue', 'legs', 'woman', 'bag', 'building']"
1170,42.jpg,"[0.8062716126441956, 0.24780234694480896]","[0.9027629494667053, 0.10401155799627304]",True,"['hair', 'woman', 'shirt']"
1171,7158.jpg,"[0.797125518321991, 0.18177460134029388]","[0.7001526951789856, 0.33758652210235596]",True,[]
1172,8668.jpg,"[0.7336474061012268, 0.28345176577568054]","[0.6764313578605652, 0.2920001447200775]",True,"['face', 'hair']"
1173,5115.jpg,"[0.6791803240776062, 0.30209463834762573]","[0.7145833969116211, 0.3262024521827698]",True,"['hair', 'window', 'woman', 'man', 'bench', 'woman']"
1174,477.jpg,"[0.8506219983100891, 0.17617760598659515]","[0.7415816783905029, 0.27474936842918396]",True,[]
1175,8306.jpg,"[0.5682598948478699, 0.4526454210281372]","[0.8850913047790527, 0.13721224665641785]",True,"['hair', 'face']"
1176,10985.jpg,"[0.7435293793678284, 0.23517395555973053]","[0.8515656590461731, 0.16946718096733093]",True,"['man', 'man', 'man', 'man', 'man']"
1177,9793.jpg,"[0.848659873008728, 0.20282620191574097]","[0.7334463000297546, 0.24616649746894836]",True,"['wall', 'wall', 'head']"
1178,10986.jpg,"[0.6162042617797852, 0.3893151581287384]","[0.6162042617797852, 0.3893151581287384]",False,"['hair', 'man', 'man', 'man', 'head', 'jeans', 'shirt']"
1179,2980.jpg,"[0.6654425263404846, 0.3495742976665497]","[0.6654425263404846, 0.3495742976665497]",False,"['hair', 'television,tv', 'television,tv', 'television,tv', 'hair', 'clouds']"
1180,5986.jpg,"[0.5401685237884521, 0.43953922390937805]","[0.6615552306175232, 0.3700447380542755]",True,"['man', 'man', 'table', 'man', 'glass', 'table', 'people', 'woman']"
1181,13441.jpg,"[0.7500544786453247, 0.31857985258102417]","[0.8328090906143188, 0.18498949706554413]",True,"['television,tv', 'man', 'wall']"
1182,6636.jpg,"[0.7741796374320984, 0.23241233825683594]","[0.7741796374320984, 0.23241233825683594]",False,"['hair', 'woman', 'jeans', 'woman', 'woman', 'jeans', 'woman']"
1183,1006.jpg,"[0.8770724534988403, 0.129881352186203]","[0.8770724534988403, 0.129881352186203]",False,"['television,tv', 'building', 'building', 'television,tv', 'head', 'building']"
1184,2671.jpg,"[0.8183954358100891, 0.21323853731155396]","[0.8183954358100891, 0.21323853731155396]",False,"['picture', 'shoe', 'man', 'face', 'man']"
1185,9755.jpg,"[0.7557682394981384, 0.32042741775512695]","[0.7557682394981384, 0.32042741775512695]",False,"['pants', 'woman', 'woman', 'woman', 'woman', 'hair', 'people', 'man']"
1186,7402.jpg,"[0.5557248592376709, 0.41455549001693726]","[0.5557248592376709, 0.41455549001693726]",False,"['hair', 'table', 'hair', 'table']"
1187,9730.jpg,"[0.7040245532989502, 0.2822360098361969]","[0.7040245532989502, 0.2822360098361969]",False,"['man', 'man', 'man', 'man', 'man', 'man', 'window', 'pants', 'man']"
1188,7308.jpg,"[0.7514793276786804, 0.2406303733587265]","[0.7896242737770081, 0.21822994947433472]",True,['woman']
1189,5816.jpg,"[0.7468162775039673, 0.3093605935573578]","[0.801979124546051, 0.2056361734867096]",True,['screen']
1190,184.jpg,"[0.8516369462013245, 0.1699901819229126]","[0.8805465698242188, 0.11263855546712875]",True,[]
1191,10211.jpg,"[0.7888261675834656, 0.19919618964195251]","[0.8323667645454407, 0.19574089348316193]",True,"['face', 'mouth']"
1192,9263.jpg,"[0.7566458582878113, 0.229111447930336]","[0.7566458582878113, 0.229111447930336]",False,[]
1193,7976.jpg,"[0.49188297986984253, 0.5188411474227905]","[0.49188297986984253, 0.5188411474227905]",False,"['head', 'grass', 'rock', 'grass', 'rock']"
1194,10941.jpg,"[0.7386218905448914, 0.33054059743881226]","[0.7386218905448914, 0.33054059743881226]",False,['woman']
1195,129.jpg,"[0.7108249664306641, 0.2832338809967041]","[0.7108249664306641, 0.2832338809967041]",False,"['hat', 'wall', 'man', 'hand']"
1196,11586.jpg,"[0.8079409003257751, 0.2045758068561554]","[0.8079409003257751, 0.2045758068561554]",False,[]
1197,11385.jpg,"[0.7794479727745056, 0.22849425673484802]","[0.7794479727745056, 0.22849425673484802]",False,"['eye', 'head', 'window', 'eye', 'dog', 'dog', 'window']"
1198,7535.jpg,"[0.8178520798683167, 0.16430425643920898]","[0.8178520798683167, 0.16430425643920898]",False,"['people', 'people']"
1199,1304.jpg,"[0.7185242176055908, 0.3532063961029053]","[0.7185242176055908, 0.3532063961029053]",False,"['hair', 'hair', 'hair', 'hair', 'hair', 'hair', 'mouth', 'television,tv', 'hair']"
1200,2929.jpg,"[0.7098662257194519, 0.28422579169273376]","[0.7098662257194519, 0.28422579169273376]",False,"['man', 'man', 'man', 'table', 'man', 'man', 'shirt', 'man', 'face']"
1201,5160.jpg,"[0.9646323919296265, 0.051862932741642]","[0.9646323919296265, 0.051862932741642]",False,"['tail', 'tail', 'head', 'dog', 'paw', 'building', 'door', 'building', 'floor', 'building', 'person', 'carpet']"
1202,5995.jpg,"[0.8819709420204163, 0.12270911037921906]","[0.8819709420204163, 0.12270911037921906]",False,"['face', 'face', 'eyes', 'eyes', 'face', 'face', 'eye']"
1203,10155.jpg,"[0.7388248443603516, 0.250055730342865]","[0.7388248443603516, 0.250055730342865]",False,"['eye', 'eye', 'eye', 'eye', 'eyes', 'eye', 'eye', 'eye', 'face', 'eyes', 'nose', 'face', 'eyes', 'eye', 'eye', 'eye']"
1204,7673.jpg,"[0.7682504653930664, 0.22607091069221497]","[0.5950104594230652, 0.37449780106544495]",True,"['hair', 'hair', 'hair']"
1205,2951.jpg,"[0.9199113249778748, 0.07740079611539841]","[0.9287300109863281, 0.09082379192113876]",True,"['television,tv', 'sky', 'woman']"
1206,11049.jpg,"[0.7710387706756592, 0.2191818356513977]","[0.7710387706756592, 0.2191818356513977]",False,"['eye', 'eye', 'hair', 'face', 'face', 'ear', 'face', 'dog', 'mouth']"
1207,383.jpg,"[0.8554331660270691, 0.17144270241260529]","[0.8554331660270691, 0.17144270241260529]",False,"['nose', 'dog', 'dog', 'dog', 'eye', 'eye', 'dog', 'dog', 'dog']"
1208,6219.jpg,"[0.7692416310310364, 0.21269182860851288]","[0.6153974533081055, 0.3743390738964081]",True,[]
1209,7008.jpg,"[0.6570671200752258, 0.33457377552986145]","[0.7948072552680969, 0.20134307444095612]",True,"['dog', 'dog']"
1210,8768.jpg,"[0.7407745718955994, 0.2668229043483734]","[0.7407745718955994, 0.2668229043483734]",False,"['wall', 'wall']"
1211,7836.jpg,"[0.8696534037590027, 0.13627929985523224]","[0.8696534037590027, 0.13627929985523224]",False,"['jeans', 'shirt', 'man', 'building', 'building']"
1212,6396.jpg,"[0.7287495732307434, 0.2965528070926666]","[0.7287495732307434, 0.2965528070926666]",False,"['wall', 'propeller', 'car']"
