,img_ids,sim,random_sims,img_random_sims,objects
885,11109.jpg,"[0.9472468495368958, 0.06519252061843872]","[0.6431474089622498, 0.436759889125824]",True,"['window', 'shirt', 'man', 'face', 'man', 'mouth', 'man', 'head']"
886,4996.jpg,"[0.9062917828559875, 0.10634823143482208]","[0.9062917828559875, 0.10634823143482208]",False,"['face', 'man', 'ear', 'man', 'face']"
887,8636.jpg,"[0.5720558166503906, 0.484395831823349]","[0.5720558166503906, 0.484395831823349]",False,"['face', 'man', 'man', 'glasses', 'woman', 'man', 'man', 'building', 'man', 'man']"
888,9168.jpg,"[0.8794782757759094, 0.14130908250808716]","[0.8794782757759094, 0.14130908250808716]",False,"['kite', 'kite', 'kite', 'kite', 'kite', 'kite', 'kite', 'kite', 'kite', 'kite', 'kite', 'kite', 'kite', 'kite', 'kite', 'kite']"
889,11302.jpg,"[0.746374785900116, 0.30624812841415405]","[0.746374785900116, 0.30624812841415405]",False,"['pillow', 'sign', 'sign']"
890,7544.jpg,"[0.5440176725387573, 0.4211322069168091]","[0.7352501153945923, 0.2586488723754883]",True,"['hair', 'hair', 'hair', 'hair', 'face', 'hair', 'hair', 'face']"
891,1217.jpg,"[0.48511844873428345, 0.5207303762435913]","[0.2662739157676697, 0.7109580636024475]",True,"['hair', 'hair', 'dog']"
892,11556.jpg,"[0.6817094683647156, 0.3323287069797516]","[0.6817094683647156, 0.3323287069797516]",False,"['chair', 'wall', 'chair', 'chair', 'wall', 'wall', 'wall', 'shoe', 'chair', 'wall', 'hair', 'table']"
893,10602.jpg,"[0.7493833899497986, 0.26255109906196594]","[0.7493833899497986, 0.26255109906196594]",False,"['man', 'hair', 'man', 'hair', 'man', 'man', 'man', 'man', 'sign', 'man', 'head', 'man', 'head']"
894,1027.jpg,"[0.5809271931648254, 0.5144949555397034]","[0.5606852173805237, 0.5048399567604065]",True,"['face', 'eyes', 'eye', 'mouth', 'face']"
895,572.jpg,"[0.5731238722801208, 0.501060426235199]","[0.5308252573013306, 0.5877482295036316]",True,[]
896,4873.jpg,"[0.5904222130775452, 0.43297287821769714]","[0.5497653484344482, 0.4392261803150177]",True,"['man', 'man', 'man', 'man', 'shirt', 'girl', 'man']"
897,2884.jpg,"[0.7017057538032532, 0.3048762381076813]","[0.7388347387313843, 0.3153783977031708]",True,['dog']
898,6212.jpg,"[0.7850989699363708, 0.23478077352046967]","[0.961384117603302, 0.05254284292459488]",True,"['line', 'window', 'sign', 'sign']"
899,4380.jpg,"[0.8436011075973511, 0.18363307416439056]","[0.7397270202636719, 0.27003082633018494]",True,"['face', 'head']"
900,9362.jpg,"[0.7511782646179199, 0.24916334450244904]","[0.7278172969818115, 0.27125054597854614]",True,['hair']
901,5538.jpg,"[0.7604994177818298, 0.24583643674850464]","[0.893563985824585, 0.10988171398639679]",True,"['seat', 'sign', 'water', 'woman', 'head', 'water', 'woman']"
902,11650.jpg,"[0.9310306906700134, 0.09034202992916107]","[0.6740357875823975, 0.31334590911865234]",True,"['hand', 'face', 'sign']"
903,6015.jpg,"[0.432495653629303, 0.5802538990974426]","[0.9754306674003601, 0.037342045456171036]",True,"['face', 'man', 'man']"
904,7933.jpg,"[0.6679357290267944, 0.2927464246749878]","[0.6199855804443359, 0.3531227111816406]",True,['face']
905,3803.jpg,"[0.5407752990722656, 0.46980178356170654]","[0.48649826645851135, 0.4932573139667511]",True,"['eye', 'panda', 'panda', 'hair', 'panda', 'eye', 'sign']"
906,7504.jpg,"[0.6916543245315552, 0.33968886733055115]","[0.7895547747612, 0.33439454436302185]",True,"['man', 'face', 'sign', 'man', 'hair', 'sign', 'man']"
907,4073.jpg,"[0.7556480169296265, 0.3874295949935913]","[0.7074880599975586, 0.36784663796424866]",True,"['sign', 'sign', 'man', 'window']"
908,1921.jpg,"[0.5924001932144165, 0.4308260977268219]","[0.9426972270011902, 0.055933576077222824]",True,"['hair', 'girl', 'wall', 'top', 'girl', 'girl']"
909,6750.jpg,"[0.9387601017951965, 0.06633354723453522]","[0.3060576021671295, 0.6984695792198181]",True,"['grill', 'wheel', 'car', 'line', 'cart']"
910,11246.jpg,"[0.5027915835380554, 0.5706466436386108]","[0.8836925625801086, 0.16001854836940765]",True,"['eyes', 'sign', 'face', 'face']"
911,8570.jpg,"[0.7918838858604431, 0.24756106734275818]","[0.6284803748130798, 0.42142245173454285]",True,['face']
912,7120.jpg,"[0.788196861743927, 0.20902395248413086]","[0.8166414499282837, 0.1790982484817505]",True,"['ear', 'jeans', 'head', 'man']"
913,5974.jpg,"[0.7839035391807556, 0.21977297961711884]","[0.7237087488174438, 0.2593310475349426]",True,"['dog', 'head', 'sign', 'window', 'nose', 'sign']"
914,3749.jpg,"[0.9757742285728455, 0.02215239219367504]","[0.679715096950531, 0.3175906538963318]",True,"['face', 'mouth', 'shirt', 'window', 'shirt', 'hair', 'shirt', 'plant']"
915,9777.jpg,"[0.6091610193252563, 0.43607041239738464]","[0.901481032371521, 0.10817603021860123]",True,"['ship', 'boat', 'boat']"
916,9751.jpg,"[0.4069947898387909, 0.6351926326751709]","[0.7267669439315796, 0.28621819615364075]",True,"['plate', 'cat', 'sign', 'eye', 'plate', 'eyes', 'plate', 'woman', 'sign']"
917,3581.jpg,"[0.7394893765449524, 0.2898866534233093]","[0.0844811201095581, 0.9182763695716858]",True,"['eyes', 'face', 'eye', 'hand', 'eyes', 'hand', 'teeth', 'mouth']"
918,4750.jpg,"[0.4546240270137787, 0.5349122285842896]","[0.4546240270137787, 0.5349122285842896]",False,"['glove', 'man', 'face']"
919,10897.jpg,"[0.6273713707923889, 0.4050792455673218]","[0.6273713707923889, 0.4050792455673218]",False,"['glasses', 'sign', 'woman']"
920,8569.jpg,"[0.7853419184684753, 0.21160869300365448]","[0.5366496443748474, 0.5049946904182434]",True,"['hair', 'man', 'man']"
921,11345.jpg,"[0.38158780336380005, 0.6685727834701538]","[0.5859166383743286, 0.42202892899513245]",True,"['hair', 'hair', 'hair']"
922,4998.jpg,"[0.7522377371788025, 0.2642401456832886]","[0.6339346766471863, 0.34464436769485474]",True,"['man', 'head', 'sign', 'man']"
923,8101.jpg,"[0.6321685910224915, 0.3998931348323822]","[0.9208523035049438, 0.09017129987478256]",True,['face']
924,1425.jpg,"[0.7226549983024597, 0.2957574129104614]","[0.7226549983024597, 0.2957574129104614]",False,"['sign', 'window']"
925,318.jpg,"[0.8120497465133667, 0.21083079278469086]","[0.8120497465133667, 0.21083079278469086]",False,"['head', 'man', 'man', 'face', 'sign']"
926,3333.jpg,"[0.7407527565956116, 0.26992717385292053]","[0.7407527565956116, 0.26992717385292053]",False,"['elephant', 'head', 'man']"
927,1477.jpg,"[0.655393660068512, 0.4005144238471985]","[0.655393660068512, 0.4005144238471985]",False,"['tree', 'tree', 'building', 'people', 'tree', 'building', 'man', 'stairs', 'people', 'building', 'man', 'man']"
928,8263.jpg,"[0.7161687016487122, 0.36483731865882874]","[0.5221088528633118, 0.4619738459587097]",True,"['building', 'building', 'building', 'sign', 'sign', 'woman', 'building']"
929,7436.jpg,"[0.5958254933357239, 0.37533190846443176]","[0.699093759059906, 0.3711260259151459]",True,"['glasses', 'man', 'shirt', 'wall', 'face']"
930,7711.jpg,"[0.8693594336509705, 0.15218417346477509]","[0.8693594336509705, 0.15218417346477509]",False,"['bird', 'bird', 'bird', 'water', 'water', 'water']"
931,6602.jpg,"[0.9335864782333374, 0.09025191515684128]","[0.9335864782333374, 0.09025191515684128]",False,['glass']
932,8265.jpg,"[0.4959006607532501, 0.5439679622650146]","[0.4959006607532501, 0.5439679622650146]",False,"['head', 'pants']"
933,3724.jpg,"[0.7433196902275085, 0.26367616653442383]","[0.7433196902275085, 0.26367616653442383]",False,"['man', 'man', 'head']"
934,8214.jpg,"[0.9125573039054871, 0.1138858050107956]","[0.9136752486228943, 0.07675053924322128]",True,['shoe']
935,3055.jpg,"[0.8875036239624023, 0.09257059544324875]","[0.8099368214607239, 0.21933716535568237]",True,"['nose', 'dog', 'mouth', 'dog', 'dog', 'sign', 'sign', 'sign']"
936,7732.jpg,"[0.7200904488563538, 0.31410789489746094]","[0.7200904488563538, 0.31410789489746094]",False,"['hair', 'woman', 'woman', 'woman', 'woman', 'woman', 'woman']"
937,6186.jpg,"[0.9338652491569519, 0.07448046654462814]","[0.9338652491569519, 0.07448046654462814]",False,"['face', 'sign']"
938,3838.jpg,"[0.41294097900390625, 0.5538679361343384]","[0.41294097900390625, 0.5538679361343384]",False,"['sign', 'picture', 'picture']"
939,10376.jpg,"[0.6400922536849976, 0.47878602147102356]","[0.6400922536849976, 0.47878602147102356]",False,"['nose', 'lamp', 'picture', 'eye', 'wall', 'sign', 'lamp', 'face', 'mouth', 'wall', 'sign', 'hair', 'picture']"
940,8691.jpg,"[0.7225981950759888, 0.3369676470756531]","[0.7225981950759888, 0.3369676470756531]",False,"['tie', 'sign', 'tree', 'man', 'building', 'building', 'train', 'man', 'man', 'train', 'sign', 'building', 'face', 'eyes', 'train', 'train', 'building', 'man', 'pillow']"
941,7259.jpg,"[0.7272419333457947, 0.21053430438041687]","[0.7272419333457947, 0.21053430438041687]",False,"['sign', 'sign', 'sign', 'window']"
942,3432.jpg,"[0.8004573583602905, 0.20198246836662292]","[0.7287352681159973, 0.2902195453643799]",True,"['hair', 'eyes', 'hair', 'face', 'shirt', 'head', 'eyes', 'mouth', 'writing']"
943,9647.jpg,"[0.7645207047462463, 0.24848273396492004]","[0.8850064277648926, 0.12764863669872284]",True,"['hair', 'pillow', 'head', 'flower']"
944,11170.jpg,"[0.7086021900177002, 0.37658050656318665]","[0.7723737955093384, 0.25945043563842773]",True,"['sign', 'sign', 'sign', 'shirt', 'man', 'sign', 'picture']"
945,1613.jpg,"[0.41950398683547974, 0.5618400573730469]","[0.7808501720428467, 0.30986902117729187]",True,"['nose', 'face', 'face', 'eye', 'earring', 'earring', 'face', 'hair', 'face', 'face']"
946,2238.jpg,"[0.8471163511276245, 0.15624773502349854]","[0.7316057682037354, 0.24885347485542297]",True,"['socks', 'sign']"
947,2233.jpg,"[0.5947514176368713, 0.37846192717552185]","[0.7976232767105103, 0.204890638589859]",True,"['face', 'nose', 'eye', 'eyes', 'face', 'man']"
948,4180.jpg,"[0.7731456160545349, 0.2515663802623749]","[0.7731456160545349, 0.2515663802623749]",False,"['car', 'wheel', 'car', 'window', 'sign', 'wheel', 'logo', 'car', 'logo']"
949,5991.jpg,"[0.5765612721443176, 0.514362633228302]","[0.5765612721443176, 0.514362633228302]",False,"['eye', 'eye', 'eye', 'ear', 'vase', 'face', 'eye', 'ear', 'mouth', 'face']"
950,3889.jpg,"[0.737928569316864, 0.2782088816165924]","[0.745280921459198, 0.2766525447368622]",True,"['hair', 'table', 'table', 'table', 'wall', 'face', 'table', 'man', 'wall', 'man']"
951,5109.jpg,"[0.6859214305877686, 0.3170031011104584]","[0.5219994187355042, 0.48489242792129517]",True,"['face', 'hair', 'head', 'sign', 'trees', 'shadow', 'trees', 'shoe']"
952,7098.jpg,"[0.7058109045028687, 0.3896447718143463]","[0.7058109045028687, 0.3896447718143463]",False,[]
953,10080.jpg,"[0.7454071044921875, 0.2300075739622116]","[0.7454071044921875, 0.2300075739622116]",False,"['man', 'shirt', 'dog', 'head', 'man', 'shirt']"
954,356.jpg,"[0.672065258026123, 0.3737351596355438]","[0.672065258026123, 0.3737351596355438]",False,"['dog', 'dog', 'dog', 'seat', 'seat', 'arm', 'seat']"
955,872.jpg,"[0.4246388375759125, 0.6499680280685425]","[0.4246388375759125, 0.6499680280685425]",False,"['shirt', 'table']"
956,1385.jpg,"[0.6795346736907959, 0.3931857645511627]","[0.647925078868866, 0.3644995093345642]",True,"['face', 'man']"
957,8774.jpg,"[0.7101288437843323, 0.34078773856163025]","[0.7254213094711304, 0.35475271940231323]",True,"['woman', 'woman', 'sign']"
958,3529.jpg,"[0.7084088921546936, 0.320530503988266]","[0.7084088921546936, 0.320530503988266]",False,"['eyes', 'hair']"
959,2684.jpg,"[0.6912568211555481, 0.36838239431381226]","[0.6912568211555481, 0.36838239431381226]",False,"['wheel', 'hand', 'sign', 'screen']"
960,3430.jpg,"[0.7485069036483765, 0.2874670922756195]","[0.7485069036483765, 0.2874670922756195]",False,"['eye', 'eye', 'eyes', 'eye', 'tongue', 'sign', 'dog']"
961,10473.jpg,"[0.7496775388717651, 0.21880634129047394]","[0.7496775388717651, 0.21880634129047394]",False,"['head', 'water']"
962,721.jpg,"[0.8576616644859314, 0.15478608012199402]","[0.8141793012619019, 0.19667558372020721]",True,"['head', 'panda', 'panda', 'head', 'head']"
963,2667.jpg,"[0.7047127485275269, 0.32886430621147156]","[0.5998463034629822, 0.44611290097236633]",True,"['eye', 'ground']"
964,10078.jpg,"[0.6934287548065186, 0.3298163115978241]","[0.6558127999305725, 0.3423195779323578]",True,"['television,tv', 'television,tv', 'bus', 'sign']"
965,8880.jpg,"[0.647878110408783, 0.3816096782684326]","[0.6922252178192139, 0.3682132065296173]",True,[]
966,7601.jpg,"[0.64356529712677, 0.4759761691093445]","[0.6794824600219727, 0.35038769245147705]",True,"['shirt', 'sign', 'face', 'man', 'shirt', 'glove', 'face', 'shirt']"
967,10357.jpg,"[0.7052507400512695, 0.29422059655189514]","[0.7326174378395081, 0.3431607782840729]",True,[]
968,2503.jpg,"[0.594200611114502, 0.394324392080307]","[0.594200611114502, 0.394324392080307]",False,"['glass', 'woman', 'woman', 'hair', 'glass', 'woman']"
969,562.jpg,"[0.611267626285553, 0.42787349224090576]","[0.611267626285553, 0.42787349224090576]",False,"['dog', 'woman']"
970,9897.jpg,"[0.7156091332435608, 0.30383479595184326]","[0.7156091332435608, 0.30383479595184326]",False,"['hair', 'sign', 'sign', 'man']"
971,8018.jpg,"[0.8393329977989197, 0.18816083669662476]","[0.8393329977989197, 0.18816083669662476]",False,"['man', 'face', 'man']"
972,493.jpg,"[0.5714489817619324, 0.39802277088165283]","[0.5949366688728333, 0.4242202341556549]",True,"['hair', 'face', 'man', 'door', 'man', 'man', 'door', 'man', 'man', 'collar', 'hair', 'door', 'man', 'door']"
973,3607.jpg,"[0.7387158870697021, 0.27759024500846863]","[0.5816352963447571, 0.3882324993610382]",True,"['dog', 'dog', 'dog', 'dog', 'dog', 'face', 'dog', 'eye', 'dog', 'dog', 'dog', 'dog', 'mouth']"
974,5460.jpg,"[0.7706840634346008, 0.2292470932006836]","[0.8058910965919495, 0.15927131474018097]",True,[]
975,995.jpg,"[0.6947519779205322, 0.3150111734867096]","[0.8364399671554565, 0.21574515104293823]",True,"['dog', 'face', 'sign']"
976,8952.jpg,"[0.5441490411758423, 0.4442621171474457]","[0.5441490411758423, 0.4442621171474457]",False,"['eye', 'eye', 'face', 'face']"
977,4909.jpg,"[0.6745992302894592, 0.3261924088001251]","[0.6745992302894592, 0.3261924088001251]",False,"['face', 'man', 'eyes', 'sign', 'window', 'window', 'glasses', 'sign', 'mouth', 'sign', 'letters']"
978,5473.jpg,"[0.33089959621429443, 0.7181479930877686]","[0.5273295640945435, 0.4355791509151459]",True,"['hair', 'hair', 'head']"
979,10505.jpg,"[0.6677944660186768, 0.2926306128501892]","[0.6080962419509888, 0.43103665113449097]",True,"['face', 'head', 'head']"
980,10822.jpg,"[0.7112535834312439, 0.3533917963504791]","[0.9291127920150757, 0.0842360332608223]",True,"['eye', 'eye', 'dog', 'mouth']"
981,11420.jpg,"[0.9495058655738831, 0.06796228140592575]","[0.6603851318359375, 0.4142923355102539]",True,[]
982,529.jpg,"[0.6029353141784668, 0.4063233733177185]","[0.7931331992149353, 0.2127397209405899]",True,"['kitchen', 'kitchen', 'hair', 'woman', 'kitchen', 'stove', 'sign', 'kitchen', 'wall', 'woman']"
983,2578.jpg,"[0.7701075673103333, 0.23765821754932404]","[0.9186214804649353, 0.10577273368835449]",True,"['hand', 'wall', 'mouth', 'woman']"
984,3669.jpg,"[0.9628835916519165, 0.04012652114033699]","[0.8688559532165527, 0.12447251379489899]",True,['bus']
985,9701.jpg,"[0.7879582047462463, 0.22051607072353363]","[0.9416117072105408, 0.07373061776161194]",True,['sign']
986,378.jpg,"[0.7728811502456665, 0.2917326092720032]","[0.7728811502456665, 0.2917326092720032]",False,"['sign', 'head', 'dog', 'bird', 'sign', 'dog']"
987,7519.jpg,"[0.596777081489563, 0.45980262756347656]","[0.596777081489563, 0.45980262756347656]",False,"['hair', 'glasses', 'face', 'man']"
988,8314.jpg,"[0.709372341632843, 0.33760467171669006]","[0.9815783500671387, 0.021239420399069786]",True,"['eyes', 'eye', 'eye', 'eyes', 'face', 'lips']"
989,5339.jpg,"[0.9516415596008301, 0.05000191554427147]","[0.633961021900177, 0.39775702357292175]",True,"['sign', 'eye', 'woman', 'sign', 'hair', 'shirt', 'building']"
990,8209.jpg,"[0.6451062560081482, 0.40604472160339355]","[0.6451062560081482, 0.40604472160339355]",False,"['remote', 'remote']"
991,3497.jpg,"[0.7026097178459167, 0.3825547397136688]","[0.7026097178459167, 0.3825547397136688]",False,[]
992,3493.jpg,"[0.9432960152626038, 0.06794674694538116]","[0.6753178834915161, 0.33317384123802185]",True,"['elephant', 'head', 'fence', 'hair', 'elephant', 'sign', 'nose', 'ear', 'elephant', 'fence', 'head']"
993,272.jpg,"[0.583061695098877, 0.4428730905056]","[0.9179404377937317, 0.11395375430583954]",True,"['face', 'sign', 'eye', 'sign']"
994,14120.jpg,"[0.7436896562576294, 0.302841454744339]","[0.7436896562576294, 0.302841454744339]",False,"['face', 'glasses', 'mouth', 'face', 'woman']"
995,6103.jpg,"[0.7654531002044678, 0.22079235315322876]","[0.7654531002044678, 0.22079235315322876]",False,"['glasses', 'face', 'glasses', 'hat', 'man', 'face', 'man', 'man', 'sign', 'man', 'man', 'sign', 'man']"
996,1682.jpg,"[0.7921615242958069, 0.25758951902389526]","[0.7921615242958069, 0.25758951902389526]",False,"['eye', 'dog', 'dog', 'dog', 'dog', 'mouth', 'dog', 'mouth', 'face']"
997,11550.jpg,"[0.7463829517364502, 0.23113445937633514]","[0.7463829517364502, 0.23113445937633514]",False,[]
998,9678.jpg,"[0.7443439960479736, 0.2544440031051636]","[0.7443439960479736, 0.2544440031051636]",False,"['face', 'face', 'mouth', 'teeth', 'sign', 'mouth']"
999,10768.jpg,"[0.72407466173172, 0.34909680485725403]","[0.72407466173172, 0.34909680485725403]",False,"['window', 'label']"
1000,7108.jpg,"[0.624581515789032, 0.3888739347457886]","[0.624581515789032, 0.3888739347457886]",False,"['pants', 'hat', 'man', 'jeans', 'hat', 'shirt']"
1001,7682.jpg,"[0.6804881691932678, 0.3471375107765198]","[0.6804881691932678, 0.3471375107765198]",False,"['sign', 'man', 'man', 'man', 'man', 'writing', 'keyboard']"
1002,1344.jpg,"[0.7158798575401306, 0.3523010015487671]","[0.4205258786678314, 0.5375173091888428]",True,"['mouth', 'eyes', 'face', 'face', 'face', 'mouth']"
1003,7354.jpg,"[0.7244731783866882, 0.24846306443214417]","[0.7294515371322632, 0.3263731896877289]",True,"['eyes', 'eye', 'sidewalk,side walk', 'sign']"
1004,5329.jpg,"[0.6498139500617981, 0.42917120456695557]","[0.5609833002090454, 0.4180527925491333]",True,"['hair', 'head', 'hair', 'window', 'window', 'window', 'girl', 'sign']"
1005,2764.jpg,"[0.7282977104187012, 0.2590368688106537]","[0.6022363305091858, 0.4504444897174835]",True,"['hair', 'man', 'face', 'eyes', 'sign', 'man', 'man', 'face', 'eyes', 'sign', 'window']"
1006,6954.jpg,"[0.7103075981140137, 0.3151678442955017]","[0.7103075981140137, 0.3151678442955017]",False,"['man', 'building', 'man', 'man', 'man', 'building', 'building', 'glasses', 'building', 'face', 'building', 'man', 'man', 'man', 'mouth', 'face']"
1007,9699.jpg,"[0.8605123162269592, 0.17643968760967255]","[0.8605123162269592, 0.17643968760967255]",False,"['hair', 'sign', 'sign', 'man', 'button', 'sign', 'people', 'hair', 'sign']"
1008,7773.jpg,"[0.8623000979423523, 0.14577102661132812]","[0.8623000979423523, 0.14577102661132812]",False,"['kite', 'kite', 'kite', 'kite', 'sign', 'sign', 'kite', 'kite']"
1009,2094.jpg,"[0.5375720262527466, 0.5354695916175842]","[0.5375720262527466, 0.5354695916175842]",False,[]
1010,2793.jpg,"[0.739198625087738, 0.2920222282409668]","[0.9549627900123596, 0.042953018099069595]",True,[]
1011,7289.jpg,"[0.964136004447937, 0.03891933336853981]","[0.78675377368927, 0.2520054280757904]",True,[]
1012,9193.jpg,"[0.6802371740341187, 0.3259858787059784]","[0.6069952845573425, 0.35541611909866333]",True,"['head', 'umbrella']"
1013,3912.jpg,"[0.6752333045005798, 0.3407590687274933]","[0.6729913353919983, 0.3932989835739136]",True,['mouth']
1014,3671.jpg,"[0.8185944557189941, 0.18121711909770966]","[0.8752562999725342, 0.13844971358776093]",True,"['nose', 'nose', 'bear', 'head', 'sign', 'bear', 'dog', 'bear']"
1015,3099.jpg,"[0.827397882938385, 0.19492308795452118]","[0.82554030418396, 0.17742487788200378]",True,"['eye', 'eye', 'sky', 'sky', 'sky', 'sky']"
1016,3349.jpg,"[0.8029377460479736, 0.22194714844226837]","[0.8029377460479736, 0.22194714844226837]",False,"['window', 'hair', 'television,tv']"
1017,10135.jpg,"[0.8582162261009216, 0.2090928703546524]","[0.8582162261009216, 0.2090928703546524]",False,"['television,tv', 'handle', 'television,tv', 'television,tv', 'sign', 'television,tv']"
1018,10220.jpg,"[0.747923731803894, 0.2374933511018753]","[0.7249099016189575, 0.24140863120555878]",True,"['hair', 'grass', 'sunglasses', 'window', 'sign', 'pants', 'grass', 'sign', 'man', 'building', 'people', 'head', 'sign', 'grass', 'grass']"
1019,59.jpg,"[0.8920615911483765, 0.12322761118412018]","[0.8492980599403381, 0.16539698839187622]",True,"['face', 'head']"
1020,3451.jpg,"[0.7775582075119019, 0.3271128535270691]","[0.7775582075119019, 0.3271128535270691]",False,"['kite', 'shoe']"
1021,8164.jpg,"[0.8330682516098022, 0.19656527042388916]","[0.8330682516098022, 0.19656527042388916]",False,"['tie', 'hair', 'man', 'man', 'shirt', 'window', 'tree', 'tree', 'sign', 'man', 'tree']"
1022,143.jpg,"[0.715579092502594, 0.28102388978004456]","[0.715579092502594, 0.28102388978004456]",False,"['building', 'sign', 'sign', 'building', 'building', 'sign', 'man', 'building', 'sign']"
1023,2457.jpg,"[0.8071994781494141, 0.24501554667949677]","[0.8071994781494141, 0.24501554667949677]",False,"['hair', 'man', 'pants']"
1024,8394.jpg,"[0.8121820688247681, 0.26143980026245117]","[0.8121820688247681, 0.26143980026245117]",False,"['hair', 'hair']"
1025,477.jpg,"[0.8512094020843506, 0.1827533096075058]","[0.8512094020843506, 0.1827533096075058]",False,"['sign', 'sign', 'sign']"
1026,1339.jpg,"[0.8512202501296997, 0.22116264700889587]","[0.8639456629753113, 0.14240527153015137]",True,"['face', 'mouth', 'man', 'teeth', 'dog', 'man']"
1027,3650.jpg,"[0.7674030661582947, 0.22466422617435455]","[0.8471604585647583, 0.21971021592617035]",True,"['man', 'glasses', 'man', 'man', 'man', 'man', 'glasses', 'suit', 'face', 'man', 'bear', 'man']"
1028,526.jpg,"[0.6309433579444885, 0.3736514449119568]","[0.6309433579444885, 0.3736514449119568]",False,"['hair', 'hair', 'face', 'man', 'man', 'face', 'man', 'man', 'glove', 'glasses', 'glove', 'man', 'sign']"
1029,2914.jpg,"[0.3101519048213959, 0.6675841808319092]","[0.3101519048213959, 0.6675841808319092]",False,['sign']
1030,4426.jpg,"[0.6402407884597778, 0.3712894916534424]","[0.823257327079773, 0.18210746347904205]",True,['sign']
1031,7492.jpg,"[0.8229295611381531, 0.16104505956172943]","[0.7526417970657349, 0.24271738529205322]",True,"['woman', 'glove', 'woman', 'scarf', 'sign', 'woman']"
1032,1013.jpg,"[0.6920278668403625, 0.3441050350666046]","[0.65848708152771, 0.425399512052536]",True,"['sign', 'water']"
1033,6362.jpg,"[0.621833086013794, 0.44320693612098694]","[0.27898189425468445, 0.7255761623382568]",True,"['face', 'face', 'face']"
1034,10233.jpg,"[0.7741756439208984, 0.23309819400310516]","[0.7741756439208984, 0.23309819400310516]",False,[]
1035,1118.jpg,"[0.818715512752533, 0.18099932372570038]","[0.818715512752533, 0.18099932372570038]",False,"['ear', 'ear', 'eye', 'eye', 'elephant', 'eye', 'elephant', 'elephant', 'elephant']"
1036,2196.jpg,"[0.97097247838974, 0.038967203348875046]","[0.7474555969238281, 0.2692485749721527]",True,"['window', 'shirt', 'head', 'jeans', 'sign', 'jeans', 'eye', 'man', 'building', 'head', 'nose']"
1037,4165.jpg,"[0.8306830525398254, 0.17115959525108337]","[0.9556624293327332, 0.05984196066856384]",True,"['kite', 'kite', 'kite', 'kite', 'kite', 'kite', 'kite', 'kite', 'kite', 'kite', 'kite', 'kite', 'kite', 'kite', 'kite', 'kite']"
1038,6047.jpg,"[0.6787711977958679, 0.35189783573150635]","[0.6787711977958679, 0.35189783573150635]",False,"['bottle', 'bottle', 'bottle']"
1039,11546.jpg,"[0.7364764213562012, 0.3214913308620453]","[0.7364764213562012, 0.3214913308620453]",False,"['jeans', 'table', 'woman', 'floor', 'woman', 'floor', 'sign', 'people']"
1040,6498.jpg,"[0.7522059679031372, 0.2636745274066925]","[0.7522059679031372, 0.2636745274066925]",False,"['car', 'hair', 'girl', 'hair', 'writing']"
1041,9509.jpg,"[0.8937650322914124, 0.09703749418258667]","[0.8937650322914124, 0.09703749418258667]",False,"['jeans', 'man', 'man', 'man', 'sign', 'face', 'man', 'man', 'jeans']"
1042,10601.jpg,"[0.7480921149253845, 0.3543894588947296]","[0.5841740369796753, 0.4118277430534363]",True,"['face', 'face', 'face', 'eye', 'mouth', 'eye', 'face', 'face', 'mouth', 'face', 'teeth']"
1043,7838.jpg,"[0.651427149772644, 0.3592946231365204]","[0.6911401152610779, 0.4014433026313782]",True,"['eye', 'face', 'face']"
1044,4206.jpg,"[0.6572332978248596, 0.33473068475723267]","[0.6572332978248596, 0.33473068475723267]",False,['sign']
1045,586.jpg,"[0.922513484954834, 0.07999725639820099]","[0.922513484954834, 0.07999725639820099]",False,"['eye', 'man', 'face', 'man', 'man', 'man', 'mouth', 'man', 'man']"
1046,9938.jpg,"[0.8517869114875793, 0.11161739379167557]","[0.8817290663719177, 0.1113390251994133]",True,"['sky', 'sign']"
1047,9355.jpg,"[0.40826937556266785, 0.5963261127471924]","[0.707499623298645, 0.28553006052970886]",True,"['face', 'eye', 'face']"
1048,8962.jpg,"[0.7832821607589722, 0.22626860439777374]","[0.8631157279014587, 0.1056910827755928]",True,"['dog', 'sign']"
1049,9601.jpg,"[0.7423731684684753, 0.21657955646514893]","[0.5724392533302307, 0.4140196740627289]",True,"['hair', 'man', 'woman', 'woman', 'hair', 'sign', 'woman']"
1050,3717.jpg,"[0.601864218711853, 0.4579209089279175]","[0.7020050287246704, 0.2816835343837738]",True,['face']
1051,11080.jpg,"[0.6938907504081726, 0.29320260882377625]","[0.7005746364593506, 0.3368266224861145]",True,['sign']
1052,1479.jpg,"[0.7165844440460205, 0.32521507143974304]","[0.7165844440460205, 0.32521507143974304]",False,"['face', 'mouth', 'car', 'sign', 'eyes', 'face', 'head']"
1053,716.jpg,"[0.770764172077179, 0.22853626310825348]","[0.770764172077179, 0.22853626310825348]",False,"['hair', 'man', 'man', 'hand', 'head', 'man', 'face']"
1054,5104.jpg,"[0.4595489203929901, 0.540306806564331]","[0.7665280103683472, 0.27109789848327637]",True,"['sign', 'sign', 'face', 'head']"
1055,3012.jpg,"[0.8871578574180603, 0.12548241019248962]","[0.6242277026176453, 0.3588034212589264]",True,"['sign', 'flower', 'door']"
1056,13468.jpg,"[0.6910272240638733, 0.34507298469543457]","[0.6910272240638733, 0.34507298469543457]",False,"['pants', 'sign']"
